id,product_id,customer_name,rating,title,content,verified_purchase,helpful_votes,review_date,size_worn,color_purchased
review_6bdc66aa,product_4106893d,James Lee,2,Not Great for Active Use,"I was really looking forward to these shorts, but they didn’t hold up well during my hike. The fabric felt thin and didn’t provide enough stretch for climbing. I love the brand’s mission, but I expected better performance for the price.",True,8,2023-09-25,M,Burgundy
review_94c785d7,product_4106893d,Jessica Brown,5,Stylish and Eco-Friendly!,"I am obsessed with these shorts! They are stylish enough to wear out to brunch and functional for a hike. Plus, knowing they are made from eco-friendly materials makes me love them even more. Highly recommend!",True,20,2023-09-27,XS,Burgundy
review_f49c54c2,product_5b8b489c,Emily Johnson,5,Perfect for Work and Play!,"I absolutely love the Sage Everyday Midi Skirt! The fit is perfect, and it’s so versatile that I can wear it to the office and then out for dinner. Plus, knowing it’s made with sustainable materials makes me feel good about my purchase.",True,12,2023-10-15,M,Sage
review_a53dd9e5,product_5b8b489c,Mark Thompson,4,Great Fit and Style!,"The skirt is stylish and fits well, but I wish it had a bit more stretch for comfort. It looks great with my favorite boots and is perfect for those spontaneous hikes in the Pacific Northwest. Definitely a staple in my wardrobe!",True,8,2023-10-10,L,Sage
review_857776c6,product_5b8b489c,Sarah Lee,3,Decent but Not What I Expected,"I was excited to try the Sage Midi Skirt, but it didn't fit as well as I hoped. The fabric is nice and sustainable, but it felt a bit stiff. I’ll keep it for casual outings, but it’s not my go-to for work.",True,5,2023-10-05,S,Sage
review_7c4622f7,product_5b8b489c,Jordan Smith,2,Not Worth the Price,"I really wanted to love this skirt, but it just didn’t work for me. The fit was off, and I found it uncomfortable after a few hours. For $90, I expected better quality and comfort. Disappointed.",True,3,2023-09-28,M,Sage
review_809e71e9,product_5b8b489c,Olivia Martinez,5,A Must-Have for Every Wardrobe!,"This skirt is a game-changer! It’s comfortable, stylish, and I love that it’s made from eco-friendly materials. I wear it to work, and it transitions beautifully for a night out. Highly recommend for anyone living the Pacific Northwest lifestyle!",True,20,2023-10-12,L,Sage
review_39911f69,product_ca8488c5,Emily Johnson,5,Perfect for Work and Play!,I absolutely love the Charcoal Relaxed Fit Button-Up! It's so versatile; I can wear it to the office and then out for drinks afterward. The fabric feels great and I appreciate that it’s made sustainably. Definitely a staple in my wardrobe!,True,12,2023-08-15,M,Charcoal
review_49a89469,product_ca8488c5,Mark Thompson,4,Stylish and Comfortable,"This button-up is stylish and comfortable! The relaxed fit is perfect for my casual office environment. I love that it aligns with my values of sustainability, but I wish it came in more colors. Overall, great purchase!",True,8,2023-07-22,L,Charcoal
review_80a512b2,product_ca8488c5,Samantha Lee,3,Decent but Not Amazing,"I like the relaxed fit of this shirt, but I found the fabric to be a bit stiffer than I expected. It's a good option for work, but I was hoping for something softer for those weekend hikes in the Pacific Northwest. It’s decent, but I probably won’t buy another.",True,5,2023-09-01,S,Charcoal
review_d5117ed5,product_ca8488c5,Jason Rivera,2,Not What I Expected,"I was really excited about this shirt, but it just didn't fit me well. I found it too loose in some areas and tight in others. I do appreciate the eco-friendly materials, but I think I'll stick to other brands for my work attire.",True,3,2023-06-30,XL,Charcoal
review_de870c79,product_ca8488c5,Rachel Kim,5,My New Go-To Top!,This button-up has quickly become my go-to top! It’s perfect for layering on those chilly Pacific Northwest mornings. The relaxed fit is flattering and I love that it’s sustainably made. Highly recommend it for anyone looking to blend style and comfort!,True,15,2023-08-05,M,Charcoal
review_ab4a63d4,product_1484624f,Emily Johnson,5,Perfect for Everyday Adventures!,"I absolutely love these Navy Casual Clogs! They are super comfortable and perfect for my weekend hikes in the Pacific Northwest. Plus, knowing they are made from sustainable materials makes me feel good about my purchase.",True,25,2023-09-15,8,Navy
review_351655f1,product_1484624f,Michael Tran,4,Stylish and Functional!,"These clogs are a great addition to my wardrobe. They fit well and are versatile enough for both casual outings and work-from-home days. I appreciate the eco-friendly materials, but I wish they had a bit more arch support.",True,18,2023-09-20,10,Navy
review_e181c673,product_1484624f,Samantha Lee,3,Decent but Not What I Expected,"The Navy Casual Clogs are nice, but they didn't quite meet my expectations. While they are cute and made sustainably, I found them a bit narrow for my feet. They work for short outings, but I wouldn't wear them for long walks.",True,10,2023-09-25,7,Navy
review_b8098e6f,product_1484624f,David Smith,2,Not Comfortable for Me,"I was really excited about these clogs, but unfortunately, they weren't comfortable at all. They felt stiff and the fit was off for my size. I love the brand's commitment to sustainability, but I can't recommend these for all-day wear.",True,5,2023-09-30,9,Navy
review_4b856b15,product_1484624f,Olivia Martinez,5,My Go-To Clogs!,"These Navy Casual Clogs have quickly become my go-to footwear! They are so easy to slip on and off, perfect for running errands or lounging at home. I love that they are eco-friendly, and they pair well with everything from jeans to dresses!",True,30,2023-10-05,6,Navy
review_971fa48f,product_7b018e92,Emily Johnson,5,Perfect for Work and Play!,"I absolutely love the Sage Everyday Wrap Top! The fabric feels so soft and breathable, making it perfect for a day at the office or a casual evening out. Plus, I appreciate that it's made from sustainable materials, which aligns with my eco-conscious values.",True,12,2023-09-15,M,Sage Green
review_7879f32c,product_7b018e92,Michael Lee,4,Stylish and Versatile,"The wrap top is a great addition to my wardrobe! It pairs well with both jeans and dress pants, making it versatile for different occasions. The fit is flattering and I love that it's size-inclusive. Just wish it came in more colors!",True,8,2023-09-20,L,Sage Green
review_f0f1bc45,product_7b018e92,Sarah Thompson,3,Nice Top but a Bit Short,"I really liked the material and the wrap design of the Sage Top, but I found it to be a bit shorter than I expected. It’s still comfortable and cute, but I prefer a longer fit for my body type. Overall, it’s a decent purchase.",True,5,2023-09-22,S,Sage Green
review_4a5768dd,product_7b018e92,Jessica Martinez,2,Disappointed with the Fit,"I was really excited about this top, but unfortunately, the fit just didn’t work for me. It felt tight around the shoulders, and I couldn’t find a comfortable way to wear it. I love the brand's commitment to sustainability, but this piece missed the mark for me.",True,3,2023-09-25,M,Sage Green
review_6c888a45,product_7b018e92,David Brown,5,Great for Outdoor Gatherings!,"Wore the Sage Wrap Top during a recent picnic in the park, and it was perfect! The fabric kept me cool, and I felt confident all day. It’s nice to find stylish options that are also eco-friendly—definitely recommend for anyone who loves the Pacific Northwest lifestyle.",True,15,2023-09-28,L,Sage Green
review_79f7306d,product_809e390e,Emily Johnson,5,Perfect for Every Occasion!,"These Ocean Blue Relaxed Fit Pants are a dream! They are incredibly comfortable and versatile, perfect for a day at the office or a spontaneous hike in the beautiful Pacific Northwest. Plus, knowing they are made from sustainable materials makes me feel good about my purchase!",True,12,2023-10-01,M,Ocean Blue
review_879dde43,product_809e390e,Mark Thompson,4,"Great Fit, Slightly Long","I really like these pants! The relaxed fit is perfect for my casual style, and they feel great for all-day wear. The only downside is they are a bit long for my height, but I can easily roll them up. Love the eco-friendly aspect too!",True,8,2023-10-02,L,Ocean Blue
review_523e93d5,product_809e390e,Samantha Lee,3,"Decent, but Not What I Expected","While I appreciate the sustainable materials and the relaxed fit, I found the pants to be a bit stiffer than I anticipated. They are okay for casual outings, but I was hoping for something a little more comfortable for long hikes. Overall, they are decent but not my favorite.",True,5,2023-10-03,S,Ocean Blue
review_432e15a5,product_809e390e,Jordan Wright,2,Not for Me,"I was really excited about these pants, but unfortunately, they didn't fit me well. The waist was too tight while the legs were loose. I love the brand's commitment to sustainability, but I wish the fit had been better. I ended up returning them.",True,3,2023-10-04,M,Ocean Blue
review_aa0a0970,product_809e390e,Tina Martinez,5,My Go-To Pants!,"These Ocean Blue Pants have become my go-to for everything! They are perfect for running errands or relaxing at home. I love the relaxed fit and how they pair well with anything. Plus, I feel great knowing they are made from eco-friendly materials. Highly recommend!",True,20,2023-10-05,L,Ocean Blue
review_901f1860,product_c88364b1,Emily Johnson,5,Perfect for Weekend Adventures!,"I absolutely love this burgundy hiking backpack! It's not only stylish but also incredibly functional. The eco-friendly materials make me feel good about my purchase, and it fits everything I need for a day hike in the beautiful Pacific Northwest. Highly recommend!",True,22,2023-09-15,,burgundy
review_5f231600,product_c88364b1,Mark Thompson,4,Great for Everyday Use,"This backpack is great for both hiking and daily errands. The fit is comfortable, and I appreciate the size-inclusive design. My only wish is that it had a few more pockets for better organization.",True,15,2023-08-22,,burgundy
review_82e67b47,product_c88364b1,Samantha Lee,3,"Decent, but Could Be Better","I like the color and sustainability aspect, but I found the straps a bit uncomfortable on longer hikes. It's versatile for city use, but I expected more comfort for outdoor activities.",True,10,2023-07-30,,burgundy
review_fc1e712b,product_c88364b1,Alex Rivera,2,Not What I Expected,"Unfortunately, this backpack didn't meet my expectations. While I love the eco-friendly materials, the fit felt off and it lacked enough storage for my hiking gear. Disappointed with this purchase.",True,5,2023-06-18,,burgundy
review_81a710cb,product_c88364b1,Jessica Wong,5,Stylish and Eco-Friendly!,"This backpack is a game-changer! It's stylish enough for urban outings and durable for hikes. I love that it's made with sustainable materials, and it fits all my essentials perfectly. A must-have for any outdoor lover!",True,30,2023-05-10,,burgundy
review_b9148f0b,product_c36538f3,Emily Johnson,5,Perfect for Hiking and Everyday Wear!,"I absolutely love my Evergreen Performance Capris! They are super comfortable and fit like a dream. I wore them on a hike through the Cascades and they moved with me perfectly. Plus, I feel great knowing they are made sustainably!",True,12,2023-09-15,M,Black
review_34519295,product_c36538f3,Mark Thompson,4,Great for Active Days,These capris are fantastic for my weekend adventures. The material is breathable and stretches just right. I appreciate the eco-friendly aspect of the brand. My only complaint is that I wish they had more pockets for my phone!,True,8,2023-08-22,L,Navy
review_3490041e,product_c36538f3,Sarah Lee,3,Decent but Not What I Expected,"I wanted to love these capris, but they didn't fit me as well as I hoped. They are comfortable and the fabric feels nice, but I found them a bit loose in the waist. I appreciate the sustainable materials, though!",True,5,2023-09-01,S,Charcoal
review_92b75498,product_c36538f3,Jake Martinez,2,Not Great for Running,"I was excited to try these for my morning runs, but they just didn't hold up. They chafed a bit, and the fit wasn't as snug as I like. I love the brand's mission, but I need something more functional for my workouts.",True,3,2023-08-30,M,Forest Green
review_911c360c,product_c36538f3,Laura Kim,5,Versatile and Stylish!,"These capris are my new go-to for both yoga and casual outings! The fit is perfect, and I love the way they look with a simple tee. Plus, knowing they are made from sustainable materials makes them even better. Highly recommend!",True,20,2023-09-10,XS,Teal
review_2976cbdb,product_a639fc09,Emily Johnson,5,Perfect for Pacific Northwest Adventures!,"I absolutely love the Charcoal Hiking Tank! It's lightweight and breathable, making it ideal for those spontaneous hikes in the Cascades. Plus, knowing it's made from sustainable materials gives me peace of mind while I explore the great outdoors.",True,12,2023-08-15,M,Charcoal
review_3729e33e,product_a639fc09,Mark Thompson,4,Great fit and comfort!,The fit of this tank is fantastic—it's true to size and super comfortable. I've worn it on several outdoor runs and it performs well. The only downside is that I wish it came in more colors!,True,8,2023-07-22,L,Charcoal
review_b5da9dd6,product_a639fc09,Samantha Lee,3,Decent but not my favorite,"While I appreciate the sustainability aspect, I found the tank a bit snug around the arms. It's versatile enough for casual outings, but I expected a bit more comfort for hiking. It's okay, but I might not repurchase.",True,5,2023-09-01,S,Charcoal
review_8669ced0,product_a639fc09,Jordan Smith,2,Not what I expected,"I was really excited about this tank, but it didn't live up to my expectations. The material felt a bit stiff, and it didn't breathe as well as I hoped during my hikes. I love the brand's mission, but this piece just didn't work for me.",True,3,2023-08-30,M,Charcoal
review_0d453f40,product_a639fc09,Laura Martinez,5,My go-to tank for every occasion!,"This tank is so versatile! I wear it for hiking, yoga, and even casual meet-ups with friends. The charcoal color goes with everything, and I love the eco-friendly materials. Definitely a staple in my wardrobe!",True,20,2023-07-10,L,Charcoal
review_d68b4c0a,product_4342f905,Emily Johnson,5,Perfect for Every Adventure!,"I absolutely love my Navy Everyday Hoodie! It's incredibly comfortable and the fit is just right. Whether I'm hiking in the Cascades or running errands in Seattle, it keeps me cozy and stylish. Plus, knowing it's made from sustainable materials makes it even better!",True,12,2023-09-15,M,Navy
review_9dbcad50,product_4342f905,Michael Thompson,4,Great Hoodie with a Few Drawbacks,"This hoodie is super versatile and fits well, but I wish it had a bit more stretch. It’s perfect for layering during those chilly Pacific Northwest evenings, but I found it a bit snug when I tried to wear it over a thicker shirt. Overall, a solid purchase!",True,8,2023-09-20,L,Navy
review_e85bd149,product_4342f905,Sarah Lee,3,Nice but Not What I Expected,"I was excited to try this hoodie, but it didn't quite meet my expectations. The fabric is nice, but I found it a bit heavier than I anticipated for everyday wear. It’s still a decent piece for casual outings, just not my go-to for active days.",True,5,2023-09-25,S,Navy
review_bad19128,product_4342f905,Jake Martinez,2,Disappointed with the Quality,"I really wanted to love this hoodie, but after just a few washes, it started to pill. For $90, I expected better quality. The fit is nice, but I’m not sure it’s worth the investment given the durability issues.",True,3,2023-09-30,M,Navy
review_420c3f50,product_4342f905,Ava Green,5,My New Favorite Hoodie!,"This Navy Everyday Hoodie is everything I was looking for! It's so soft and perfect for those chilly mornings by the water. I love that it’s made sustainably, and it pairs perfectly with my favorite jeans or leggings. Definitely worth every penny!",True,20,2023-10-02,L,Navy
review_3addd264,product_125d1f06,Emily Johnson,5,Perfect for Every Occasion!,"I absolutely love the Rust Peak Striped Tee! It's not only stylish but also super comfortable. I can wear it to work with a blazer or dress it down for a weekend hike in the Pacific Northwest. Plus, knowing it's made sustainably makes me feel great about my purchase.",True,12,2023-09-15,M,Rust
review_3da32876,product_125d1f06,Michael Thompson,4,Versatile and Comfortable,"This tee is a great addition to my wardrobe. The fit is true to size and it feels great against the skin. I wore it on a recent trip to the coast, and it held up well against the wind. My only wish is that it came in more colors!",True,8,2023-09-20,L,Rust
review_d38542c5,product_125d1f06,Sarah Lee,3,"Decent Tee, But Not Perfect","I like the design of the Rust Peak Striped Tee, but I found the fit a bit boxy for my taste. It's comfortable enough for casual outings, but I was hoping for a more tailored look. Still, I appreciate the sustainable materials used.",True,5,2023-09-25,S,Rust
review_465b353b,product_125d1f06,James Carter,2,Not What I Expected,"I was really excited about this tee, but it didn't meet my expectations. The fabric felt thinner than I anticipated, and it shrank a bit after washing. I love the brand's mission, but I think I might stick with their outerwear in the future.",True,3,2023-09-30,M,Rust
review_561c9bc1,product_125d1f06,Jessica Ramirez,5,My Go-To Tee!,"This tee has quickly become my favorite! It's so versatile—I wear it for work, casual outings, and even while camping. The fit is flattering, and I love that it's made from eco-friendly materials. Highly recommend for anyone who loves the Pacific Northwest lifestyle!",True,15,2023-10-02,L,Rust
review_9f1fe546,product_70e2c36f,Emily Johnson,5,Perfect for Urban Adventures!,"I absolutely love my Sage Minimalist Backpack! It's not only stylish but also super functional for my daily commute in Seattle. The eco-friendly materials give me peace of mind, and the size is perfect for carrying my essentials without being bulky.",True,12,2023-09-15,,sage green
review_4f37c42c,product_70e2c36f,Marcus Lee,4,Stylish and Versatile,This backpack is a great addition to my wardrobe! I love how it fits everything I need for a day out in the Pacific Northwest. The only downside is that I wish it had a few more pockets for better organization.,True,8,2023-09-20,,sage green
review_711f5f73,product_70e2c36f,Sophie Martinez,3,Good but Not Great,"I wanted to love this backpack, but it didn't quite meet my expectations. While the design is sleek and the material feels durable, I found it a bit uncomfortable when loaded with my laptop and books. It’s okay for short trips, but not ideal for long days.",True,5,2023-09-25,,sage green
review_c2acd887,product_70e2c36f,James Thompson,2,Not What I Expected,"I was really excited about this backpack due to its sustainability claims, but I found the fit to be off for my body type. It feels a bit too narrow, and I wish it had more padding on the straps for comfort during hikes. Disappointed overall.",True,3,2023-09-30,,sage green
review_1e383a80,product_70e2c36f,Ava Chen,5,Eco-Friendly and Chic!,"This backpack is everything I wanted! It's stylish enough for coffee dates and functional for my weekend hikes. The eco-friendly materials make me feel good about my purchase, and I get so many compliments on the color!",True,15,2023-10-05,,sage green
review_d8aa02b6,product_d48239c3,Emily Johnson,5,Perfect for Every Adventure!,"I absolutely love my navy casual sneakers! They are super comfortable and versatile enough to wear while hiking in the Cascades or just running errands in the city. Plus, knowing they are made with sustainable materials makes me feel good about my purchase.",True,12,2023-09-15,8,Navy
review_9423784d,product_d48239c3,Mark Thompson,4,Stylish and Eco-Friendly!,"These sneakers are stylish and fit perfectly! I appreciate the eco-friendly materials used, and they match well with both casual and slightly dressy outfits. Only downside is that they took a couple of wears to break in, but now they're my go-to shoes.",True,8,2023-10-01,10,Navy
review_6d1dbdf8,product_d48239c3,Sara Mitchell,3,Decent but Not What I Expected,"I was excited about these sneakers because of the sustainability aspect, but they didn't fit as well as I hoped. They are comfortable enough for short walks, but I wouldn't wear them for a full day. They look great, though!",True,5,2023-09-22,7,Navy
review_e5c14fde,product_d48239c3,Lucas Reed,2,Not Worth the Hype,"I really wanted to love these sneakers, but they were too narrow for my feet. I appreciate the brand's commitment to sustainability, but I had to return them due to the fit. Disappointed, as I wanted to support a PNW brand.",False,3,2023-10-05,,
review_9d93d1bb,product_d48239c3,Jessica Lee,5,My New Favorite Sneakers!,"These navy sneakers are a game changer! They are so comfortable and perfect for my weekend hikes and coffee runs in Portland. Plus, I love that they are made with eco-friendly materials. Highly recommend!",True,20,2023-09-30,9,Navy
review_412871bc,product_70911b18,Emily Johnson,5,Perfect for Summer Adventures!,"These cargo shorts are my new go-to for summer hikes and city outings. The relaxed fit is super comfortable, and I love that they're made from sustainable materials. They pair perfectly with my favorite tank top and sandals!",True,12,2023-08-15,M,Charcoal
review_361cee96,product_70911b18,Mark Thompson,4,Great Fit and Versatile!,"I really appreciate the versatility of these shorts. They fit well and are great for both casual outings and outdoor activities. The pockets are deep enough for my phone and wallet, which is a big plus!",True,8,2023-07-20,L,Charcoal
review_99e14499,product_70911b18,Sarah Lee,3,Decent but Could be Better,"I like the style and sustainability aspect, but I found the fit a bit off. They are a little tighter than I expected in the thighs. Still, they work for casual wear around town.",True,5,2023-06-10,S,Charcoal
review_5fe22486,product_70911b18,David Martinez,2,Not What I Expected,"I was excited about these shorts, but they just didn't work for me. The fabric felt stiff, and I didn't find them comfortable for longer hikes. I appreciate the eco-friendly mission, but I won't be wearing these often.",True,3,2023-05-05,M,Charcoal
review_5b334c8e,product_70911b18,Jessica Wang,5,Stylish and Functional!,"These cargo shorts are fantastic! They have a stylish look that works for both the trails and casual meet-ups with friends. Plus, I love that they are made with sustainable materials. Highly recommend!",True,20,2023-04-12,L,Charcoal
review_a7d3d949,product_a50f7550,Jessica Hart,5,Perfect for Work and Play!,"I absolutely love the Navy Everyday Button-Up! It’s so versatile; I can wear it to the office and then out for dinner without missing a beat. The fit is fantastic, and knowing it’s made sustainably makes me feel even better about my purchase.",True,12,2023-09-15,M,navy
review_09a6a267,product_a50f7550,Mark Thompson,4,Great Addition to My Wardrobe,"This button-up is a great fit and super comfortable! I love the eco-friendly materials, and it feels perfect for those laid-back weekends in the Pacific Northwest. My only complaint is that I wish it came in more colors.",True,8,2023-08-22,L,navy
review_88b001c5,product_a50f7550,Sophie Nguyen,3,"Nice, but Not Perfect","I like the Navy Everyday Button-Up, but I found the fit a bit off for my body type. It’s stylish and made sustainably, which I appreciate, but I was hoping for a more tailored look for work. It’s still a nice shirt for casual outings.",True,5,2023-09-01,S,navy
review_42b027a7,product_a50f7550,David Lee,2,Disappointed with the Quality,"I had high hopes for this button-up, but after just a few washes, it started to lose its shape. I love the idea of sustainable fashion, but I expected better durability. It’s a shame because the design is great.",True,3,2023-08-30,M,navy
review_eafd22e4,product_a50f7550,Emily Carter,5,My Go-To Shirt!,"This is hands down my favorite shirt! The Navy Everyday Button-Up is so comfortable and stylish. I wear it for everything from work meetings to hikes in the Cascades. Plus, I love that it’s made with eco-friendly materials!",True,20,2023-09-10,L,navy
review_ca2028c6,product_228d32f7,Emily Johnson,5,Perfect for Pacific Northwest Adventures!,"I absolutely love the Rust Peak Outdoor Vest! It's lightweight yet warm, making it perfect for those chilly hikes in the Cascades. The sustainable materials give me peace of mind, knowing I'm making an eco-friendly choice.",True,25,2023-09-15,M,Rust
review_d773ebf1,product_228d32f7,Mark Thompson,4,Stylish and Functional,"This vest is both stylish and functional! I wear it to work and on weekends, and it fits perfectly under a blazer for a polished look. The pockets are a great size for my phone and keys.",True,18,2023-08-30,L,Rust
review_48cc4ee1,product_228d32f7,Sarah Lee,3,Good but Not Great,"I like the Rust Peak Vest, but I found it a bit snug around the arms. It’s comfortable for casual outings but not as versatile for layering as I hoped. Still, the eco-friendly aspect is a big plus!",True,10,2023-09-05,S,Rust
review_17cc9954,product_228d32f7,David Martinez,2,Disappointed with the Fit,"I was really looking forward to this vest, but it just didn’t fit me well. The length was shorter than I expected, and it felt tight around my chest. I love the brand's mission, but I might have to return it.",True,5,2023-09-10,XL,Rust
review_75776f5b,product_228d32f7,Jessica Wang,5,My Go-To Layering Piece!,"The Rust Peak Outdoor Vest has become my go-to for layering during those unpredictable PNW weather days. It’s so comfortable, and I love that it’s made from sustainable materials. Highly recommend for anyone looking for style and function!",True,30,2023-09-12,M,Rust
review_b68ef26d,product_9ad2fa40,Emily Johnson,5,Perfect for Every Adventure!,"These burgundy active joggers are my new go-to for everything from hiking in the Cascades to lounging at home. The fit is incredibly comfortable and the eco-friendly materials make me feel good about my purchase. Plus, they look great paired with a casual tee or dressed up with a blazer for a night out!",True,12,2023-09-15,M,Burgundy
review_c4786d35,product_9ad2fa40,Marcus Lee,4,Stylish and Functional,"I love the versatility of these joggers! They are stylish enough for a quick coffee run and functional for my morning jogs. The only downside is that I wish they had a bit more stretch for intense workouts, but overall, I'm really pleased with my purchase.",True,8,2023-09-22,L,Burgundy
review_1ff583e9,product_9ad2fa40,Sarah Thompson,3,Decent but Not Perfect,"The joggers are comfortable and the color is beautiful, but I found them to be a bit short for my height. I appreciate the sustainable materials, but I was hoping for a more inclusive fit. They work well for casual wear, but I wouldn’t choose them for serious workouts.",True,5,2023-09-30,S,Burgundy
review_c3e8a1f3,product_9ad2fa40,Daniel Garcia,2,Not What I Expected,"I was excited about these joggers due to their eco-friendly promise, but the fit just didn’t work for me. They felt a bit too tight around the waist and I found them less comfortable than I hoped. I appreciate the brand's values, but I think I’ll stick to other styles.",True,3,2023-10-05,M,Burgundy
review_1ee8ac65,product_9ad2fa40,Jessica Nguyen,5,My Favorite Joggers!,These joggers are a game changer! They are perfect for my weekend hikes in the Pacific Northwest and also stylish enough for running errands. The fabric feels great and I love knowing they are made sustainably. Highly recommend!,True,20,2023-10-10,L,Burgundy
review_969ffa77,product_832ce7ea,Emily Johnson,5,Perfect for my PNW adventures!,"I absolutely love these Evergreen Travel Sandals! They are incredibly comfortable and perfect for both city strolls and hikes in the Cascades. Plus, knowing they're made from sustainable materials makes me feel good about my purchase.",True,12,2023-09-15,8,Forest Green
review_7ff508c4,product_832ce7ea,Mark Thompson,4,Stylish and Functional,"These sandals are a great blend of style and functionality. I wore them on a recent trip to the Oregon coast, and they held up well in wet conditions. The only downside is that they took a little while to break in, but now they fit perfectly!",True,8,2023-08-30,10,Ocean Blue
review_963d5449,product_832ce7ea,Sarah Lee,3,Good but not great,"I wanted to love these sandals, but they just didn't fit my feet quite right. They are stylish and eco-friendly, but I found them a bit uncomfortable after a long day of walking. I think they would work better for someone with a different foot shape.",True,5,2023-09-02,7,Sand Beige
review_3ecb7c0f,product_832ce7ea,David Martinez,2,Disappointed,"I was really excited about these sandals, but I found them to be quite uncomfortable. The straps rubbed against my skin, and after a few hours, I had blisters. I appreciate the sustainability aspect, but I wish they were more comfortable for longer wear.",True,3,2023-08-25,9,Charcoal Gray
review_2816145a,product_832ce7ea,Jessica Wong,5,My go-to sandals!,"These sandals are amazing! They're so versatile; I've worn them on hikes, to the beach, and even out for dinner. The fit is perfect, and I love that they're made from eco-friendly materials. Highly recommend for anyone living the PNW lifestyle!",True,20,2023-09-10,6,Sunset Coral
review_992a44b2,product_a4bfef62,Emily Johnson,5,Perfect for Every Adventure!,"I absolutely love these Navy Everyday Shorts! They are so comfortable and versatile; I can wear them for a casual day out in Seattle or while hiking in the Cascades. Plus, knowing they are made sustainably makes me feel even better about my purchase.",True,12,2023-07-15,M,Navy
review_f59f641f,product_a4bfef62,Mark Thompson,4,Great Fit and Style!,"These shorts fit really well and are stylish enough for both work and play. The fabric feels durable yet light, perfect for those warm summer days in Portland. I appreciate the brand's commitment to sustainability, which is a big plus for me.",True,8,2023-08-02,L,Navy
review_2e5450f5,product_a4bfef62,Sarah Lee,3,Decent but Could Be Better,"I like the Navy Everyday Shorts, but I expected a bit more stretch for comfort. They are stylish and eco-friendly, but I found them slightly restrictive during outdoor activities. Overall, they work for casual outings but might not be ideal for hiking.",True,5,2023-08-20,S,Navy
review_65ff6dd5,product_a4bfef62,Jake Martinez,2,Not What I Expected,"I was really excited about these shorts, but they didn't fit me well at all. They felt a bit too tight around the waist and too loose in the legs. I appreciate the sustainable materials, but comfort is key for me, and these just didn't work.",True,3,2023-09-05,M,Navy
review_32a96e78,product_a4bfef62,Olivia Green,5,My Go-To Shorts!,"These shorts are my new favorite! They are perfect for everything from brunch in the city to spontaneous hikes in the woods. The fit is fantastic, and I love that they are made from eco-friendly materials. Highly recommend!",True,15,2023-09-12,L,Navy
review_1c24c24e,product_17fda174,Emily Johnson,5,Perfect for Everyday Adventures!,"I absolutely love my Charcoal Everyday Backpack! It's stylish and versatile enough for both my daily commute and weekend hikes in the Pacific Northwest. The eco-friendly materials make me feel good about my purchase, and the fit is just right for all my essentials.",True,12,2023-10-05,,charcoal
review_c25fb7b6,product_17fda174,Marcus Lee,4,Great for Work and Play,"This backpack has been a great addition to my wardrobe. I can easily transition from work meetings to outdoor activities without missing a beat. The only downside is that I wish it had a few more pockets for organization, but overall, it's a solid choice for anyone who values sustainability.",True,8,2023-09-28,,charcoal
review_a6448bc4,product_17fda174,Samantha Green,3,Decent but Needs Improvement,"I like the look of the Charcoal Everyday Backpack, but I found it a bit smaller than I expected. It fits my laptop, but I struggle with fitting in my gym gear. I appreciate the sustainable materials, but I hope they expand the size options in the future.",True,5,2023-10-01,,charcoal
review_95c78f5f,product_17fda174,David Thompson,2,Not What I Expected,"I was really excited about this backpack, but I found it uncomfortable for long periods. The straps dig into my shoulders, making it hard to carry around all day. I love the idea of eco-friendly fashion, but I wish the comfort matched the style.",True,3,2023-09-15,,charcoal
review_9980fa38,product_17fda174,Laura Martinez,5,Stylish and Functional!,"This backpack is a game-changer! It’s perfect for my trips to the coffee shop or hiking in the Cascades. The color is chic, and I love that it’s made from sustainable materials. Highly recommend for anyone looking for a stylish yet functional bag!",True,20,2023-09-22,,charcoal
review_0e643918,product_e922ddf7,Emma Johnson,5,Perfect for Pacific Northwest Adventures!,"I absolutely love the Sage Everyday Cap! It's not only stylish but also super comfortable. I wear it on hikes and while running errands, and it fits perfectly. Plus, knowing it's made sustainably makes me feel even better about my purchase.",True,12,2023-10-12,,sage green
review_7d7c6fbe,product_e922ddf7,Michael Thompson,4,Great Cap for Everyday Use,"The Sage Everyday Cap is a great addition to my wardrobe. It fits well and goes with almost everything. I appreciate the eco-friendly materials, though I wish it had a bit more structure. Overall, a solid choice for casual outings!",True,8,2023-10-10,,sage green
review_d3061d85,product_e922ddf7,Sophie Martinez,3,Decent but Not My Favorite,"I like the Sage Everyday Cap, but it's not as comfortable as I hoped. The fit is okay, but it feels a bit loose on windy days. I love the sustainability aspect, and it looks cute with my casual outfits, but I might look for something with a better fit next time.",True,5,2023-10-08,,sage green
review_07ff71e3,product_e922ddf7,Liam Brown,2,Not What I Expected,"I was really excited about the Sage Everyday Cap, but it didn't live up to my expectations. The material feels a bit cheap, and it doesn't fit as well as I hoped. I appreciate the brand's values, but I think I’ll pass on this one.",True,3,2023-10-05,,sage green
review_ccc57c9c,product_e922ddf7,Ava Wilson,5,Stylish and Sustainable!,"The Sage Everyday Cap is my new go-to accessory! It's perfect for those sunny Pacific Northwest days. I love how it pairs with my outdoor gear and casual outfits alike. Plus, I feel good knowing it’s made with eco-friendly materials.",True,20,2023-10-15,,sage green
